Source_ID,Target_ID,Source,Target,Dependency_Type,Dependency_Count
98,86,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionDetails.java,Parameter,9
98,87,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionType.java,Parameter,1
98,87,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionType.java,Use,16
98,94,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/datatransfer/questions/FeedbackResponseDetails.java,Call,4
98,94,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/datatransfer/questions/FeedbackResponseDetails.java,Extend,1
98,137,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/util/SanitizationHelper.java,Call,25
98,137,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/util/SanitizationHelper.java,Import,1
98,137,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,src/main/java/teammates/common/util/SanitizationHelper.java,Use,25
100,112,src/main/java/teammates/common/exception/EmailSendingException.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,1
100,112,src/main/java/teammates/common/exception/EmailSendingException.java,src/main/java/teammates/common/exception/TeammatesException.java,Extend,1
101,112,src/main/java/teammates/common/exception/EnrollException.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,4
101,112,src/main/java/teammates/common/exception/EnrollException.java,src/main/java/teammates/common/exception/TeammatesException.java,Extend,1
102,112,src/main/java/teammates/common/exception/EntityAlreadyExistsException.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,1
102,112,src/main/java/teammates/common/exception/EntityAlreadyExistsException.java,src/main/java/teammates/common/exception/TeammatesException.java,Extend,1
103,112,src/main/java/teammates/common/exception/EntityDoesNotExistException.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,4
103,112,src/main/java/teammates/common/exception/EntityDoesNotExistException.java,src/main/java/teammates/common/exception/TeammatesException.java,Extend,1
104,103,src/main/java/teammates/common/exception/EntityNotFoundException.java,src/main/java/teammates/common/exception/EntityDoesNotExistException.java,Parameter,1
106,113,src/main/java/teammates/common/exception/FeedbackSessionNotVisibleException.java,src/main/java/teammates/common/exception/UnauthorizedAccessException.java,Call,4
106,113,src/main/java/teammates/common/exception/FeedbackSessionNotVisibleException.java,src/main/java/teammates/common/exception/UnauthorizedAccessException.java,Extend,1
108,112,src/main/java/teammates/common/exception/InvalidParametersException.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,16
108,112,src/main/java/teammates/common/exception/InvalidParametersException.java,src/main/java/teammates/common/exception/TeammatesException.java,Extend,1
108,140,src/main/java/teammates/common/exception/InvalidParametersException.java,src/main/java/teammates/common/util/StringHelper.java,Import,1
108,140,src/main/java/teammates/common/exception/InvalidParametersException.java,src/main/java/teammates/common/util/StringHelper.java,Use,1
109,112,src/main/java/teammates/common/exception/JoinCourseException.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,9
109,112,src/main/java/teammates/common/exception/JoinCourseException.java,src/main/java/teammates/common/exception/TeammatesException.java,Extend,1
112,121,src/main/java/teammates/common/exception/TeammatesException.java,src/main/java/teammates/common/util/Const.java,Import,1
112,121,src/main/java/teammates/common/exception/TeammatesException.java,src/main/java/teammates/common/util/Const.java,Use,4
116,121,src/main/java/teammates/common/util/ActivityLogEntry.java,src/main/java/teammates/common/util/Const.java,Use,3249
116,135,src/main/java/teammates/common/util/ActivityLogEntry.java,src/main/java/teammates/common/util/Logger.java,Call,4
116,135,src/main/java/teammates/common/util/ActivityLogEntry.java,src/main/java/teammates/common/util/Logger.java,Contain,1
116,135,src/main/java/teammates/common/util/ActivityLogEntry.java,src/main/java/teammates/common/util/Logger.java,Use,1
116,140,src/main/java/teammates/common/util/ActivityLogEntry.java,src/main/java/teammates/common/util/StringHelper.java,Call,1
116,140,src/main/java/teammates/common/util/ActivityLogEntry.java,src/main/java/teammates/common/util/StringHelper.java,Use,1
117,119,src/main/java/teammates/common/util/AdminLogQuery.java,src/main/java/teammates/common/util/Assumption.java,Call,1
117,119,src/main/java/teammates/common/util/AdminLogQuery.java,src/main/java/teammates/common/util/Assumption.java,Use,1
117,144,src/main/java/teammates/common/util/AdminLogQuery.java,src/main/java/teammates/common/util/TimeHelper.java,Call,1
117,144,src/main/java/teammates/common/util/AdminLogQuery.java,src/main/java/teammates/common/util/TimeHelper.java,Use,1
118,119,src/main/java/teammates/common/util/AppUrl.java,src/main/java/teammates/common/util/Assumption.java,Call,1
118,119,src/main/java/teammates/common/util/AppUrl.java,src/main/java/teammates/common/util/Assumption.java,Use,1
118,121,src/main/java/teammates/common/util/AppUrl.java,src/main/java/teammates/common/util/Const.java,Use,729
118,145,src/main/java/teammates/common/util/AppUrl.java,src/main/java/teammates/common/util/Url.java,Call,100
118,145,src/main/java/teammates/common/util/AppUrl.java,src/main/java/teammates/common/util/Url.java,Extend,1
119,110,src/main/java/teammates/common/util/Assumption.java,src/main/java/teammates/common/exception/NullPostParameterException.java,Call,1
119,110,src/main/java/teammates/common/util/Assumption.java,src/main/java/teammates/common/exception/NullPostParameterException.java,Create,1
119,110,src/main/java/teammates/common/util/Assumption.java,src/main/java/teammates/common/exception/NullPostParameterException.java,Import,1
119,121,src/main/java/teammates/common/util/Assumption.java,src/main/java/teammates/common/util/Const.java,Use,9
120,118,src/main/java/teammates/common/util/Config.java,src/main/java/teammates/common/util/AppUrl.java,Call,1
120,118,src/main/java/teammates/common/util/Config.java,src/main/java/teammates/common/util/AppUrl.java,Create,1
120,118,src/main/java/teammates/common/util/Config.java,src/main/java/teammates/common/util/AppUrl.java,Return,1
120,127,src/main/java/teammates/common/util/Config.java,src/main/java/teammates/common/util/FileHelper.java,Call,1
120,127,src/main/java/teammates/common/util/Config.java,src/main/java/teammates/common/util/FileHelper.java,Use,1
120,145,src/main/java/teammates/common/util/Config.java,src/main/java/teammates/common/util/Url.java,Call,1
120,145,src/main/java/teammates/common/util/Config.java,src/main/java/teammates/common/util/Url.java,Use,1
121,41,src/main/java/teammates/common/util/Const.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Import,1
121,41,src/main/java/teammates/common/util/Const.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Parameter,16
121,41,src/main/java/teammates/common/util/Const.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Use,1296
121,120,src/main/java/teammates/common/util/Const.java,src/main/java/teammates/common/util/Config.java,Use,4
121,144,src/main/java/teammates/common/util/Const.java,src/main/java/teammates/common/util/TimeHelper.java,Call,36
121,144,src/main/java/teammates/common/util/Const.java,src/main/java/teammates/common/util/TimeHelper.java,Use,36
122,119,src/main/java/teammates/common/util/CryptoHelper.java,src/main/java/teammates/common/util/Assumption.java,Call,4
122,119,src/main/java/teammates/common/util/CryptoHelper.java,src/main/java/teammates/common/util/Assumption.java,Use,4
122,120,src/main/java/teammates/common/util/CryptoHelper.java,src/main/java/teammates/common/util/Config.java,Use,4
122,140,src/main/java/teammates/common/util/CryptoHelper.java,src/main/java/teammates/common/util/StringHelper.java,Call,4
122,140,src/main/java/teammates/common/util/CryptoHelper.java,src/main/java/teammates/common/util/StringHelper.java,Use,4
123,121,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/Const.java,Use,225
123,125,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/EmailWrapper.java,Call,9
123,125,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/EmailWrapper.java,Parameter,1
123,135,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/Logger.java,Call,4
123,135,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/Logger.java,Contain,1
123,135,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/Logger.java,Use,1
123,140,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/StringHelper.java,Call,1
123,140,src/main/java/teammates/common/util/EmailLogEntry.java,src/main/java/teammates/common/util/StringHelper.java,Use,1
126,41,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Call,49
126,41,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Contain,9
126,41,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Import,1
126,41,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Parameter,4
126,41,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Use,36
126,119,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/Assumption.java,Call,441
126,119,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/Assumption.java,Use,441
126,121,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/Const.java,Use,1089
126,136,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/NationalityHelper.java,Call,1
126,136,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/NationalityHelper.java,Use,1
126,137,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/SanitizationHelper.java,Call,100
126,137,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/SanitizationHelper.java,Use,100
126,140,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/StringHelper.java,Call,49
126,140,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/StringHelper.java,Use,49
126,144,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/TimeHelper.java,Call,4
126,144,src/main/java/teammates/common/util/FieldValidator.java,src/main/java/teammates/common/util/TimeHelper.java,Use,4
127,120,src/main/java/teammates/common/util/FileHelper.java,src/main/java/teammates/common/util/Config.java,Use,1
127,121,src/main/java/teammates/common/util/FileHelper.java,src/main/java/teammates/common/util/Const.java,Use,9
128,127,src/main/java/teammates/common/util/FrontEndLibrary.java,src/main/java/teammates/common/util/FileHelper.java,Call,1
128,127,src/main/java/teammates/common/util/FrontEndLibrary.java,src/main/java/teammates/common/util/FileHelper.java,Use,1
128,133,src/main/java/teammates/common/util/FrontEndLibrary.java,src/main/java/teammates/common/util/JsonUtils.java,Call,1
128,133,src/main/java/teammates/common/util/FrontEndLibrary.java,src/main/java/teammates/common/util/JsonUtils.java,Use,1
129,117,src/main/java/teammates/common/util/GaeLogApi.java,src/main/java/teammates/common/util/AdminLogQuery.java,Call,1
129,117,src/main/java/teammates/common/util/GaeLogApi.java,src/main/java/teammates/common/util/AdminLogQuery.java,Parameter,1
130,135,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Logger.java,Call,4
130,135,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Logger.java,Contain,1
130,135,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Logger.java,Use,1
130,146,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Version.java,Call,16
130,146,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Version.java,Contain,4
130,146,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Version.java,Create,4
130,146,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Version.java,Parameter,9
130,146,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Version.java,Return,1
130,146,src/main/java/teammates/common/util/GaeVersionApi.java,src/main/java/teammates/common/util/Version.java,Use,9
131,119,src/main/java/teammates/common/util/GoogleCloudStorageHelper.java,src/main/java/teammates/common/util/Assumption.java,Call,1
131,119,src/main/java/teammates/common/util/GoogleCloudStorageHelper.java,src/main/java/teammates/common/util/Assumption.java,Use,1
131,120,src/main/java/teammates/common/util/GoogleCloudStorageHelper.java,src/main/java/teammates/common/util/Config.java,Use,36
131,121,src/main/java/teammates/common/util/GoogleCloudStorageHelper.java,src/main/java/teammates/common/util/Const.java,Use,9
131,135,src/main/java/teammates/common/util/GoogleCloudStorageHelper.java,src/main/java/teammates/common/util/Logger.java,Call,4
131,135,src/main/java/teammates/common/util/GoogleCloudStorageHelper.java,src/main/java/teammates/common/util/Logger.java,Contain,1
131,135,src/main/java/teammates/common/util/GoogleCloudStorageHelper.java,src/main/java/teammates/common/util/Logger.java,Use,1
133,121,src/main/java/teammates/common/util/JsonUtils.java,src/main/java/teammates/common/util/Const.java,Use,36
134,61,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/UserType.java,Import,1
134,61,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/UserType.java,Parameter,49
134,61,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/UserType.java,Use,81
134,62,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,Import,1
134,62,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,Parameter,9
134,62,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,Use,25
134,72,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Import,1
134,72,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Parameter,4
134,72,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Use,25
134,112,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,1
134,112,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/exception/TeammatesException.java,Import,1
134,112,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/exception/TeammatesException.java,Use,1
134,116,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/ActivityLogEntry.java,Call,576
134,116,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/ActivityLogEntry.java,Contain,16
134,116,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/ActivityLogEntry.java,Create,1
134,116,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/ActivityLogEntry.java,Import,1
134,116,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/ActivityLogEntry.java,Parameter,36
134,116,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/ActivityLogEntry.java,Return,1
134,121,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/Const.java,Use,6889
134,132,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/HttpRequestHelper.java,Call,4
134,132,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/HttpRequestHelper.java,Use,4
134,133,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/JsonUtils.java,Call,1
134,133,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/JsonUtils.java,Use,1
134,140,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/StringHelper.java,Call,16
134,140,src/main/java/teammates/common/util/LogMessageGenerator.java,src/main/java/teammates/common/util/StringHelper.java,Use,16
137,121,src/main/java/teammates/common/util/SanitizationHelper.java,src/main/java/teammates/common/util/Const.java,Use,36
137,135,src/main/java/teammates/common/util/SanitizationHelper.java,src/main/java/teammates/common/util/Logger.java,Call,4
137,135,src/main/java/teammates/common/util/SanitizationHelper.java,src/main/java/teammates/common/util/Logger.java,Contain,1
137,135,src/main/java/teammates/common/util/SanitizationHelper.java,src/main/java/teammates/common/util/Logger.java,Use,1
137,140,src/main/java/teammates/common/util/SanitizationHelper.java,src/main/java/teammates/common/util/StringHelper.java,Call,36
137,140,src/main/java/teammates/common/util/SanitizationHelper.java,src/main/java/teammates/common/util/StringHelper.java,Use,36
138,139,src/main/java/teammates/common/util/StatusMessage.java,src/main/java/teammates/common/util/StatusMessageColor.java,Contain,1
138,139,src/main/java/teammates/common/util/StatusMessage.java,src/main/java/teammates/common/util/StatusMessageColor.java,Parameter,1
138,139,src/main/java/teammates/common/util/StatusMessage.java,src/main/java/teammates/common/util/StatusMessageColor.java,Use,1
140,108,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/exception/InvalidParametersException.java,Call,1
140,108,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/exception/InvalidParametersException.java,Create,1
140,108,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/exception/InvalidParametersException.java,Import,1
140,108,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/exception/InvalidParametersException.java,Throw,1
140,119,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/Assumption.java,Call,4
140,119,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/Assumption.java,Use,4
140,120,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/Config.java,Use,16
140,121,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/Const.java,Use,49
140,135,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/Logger.java,Call,4
140,135,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/Logger.java,Contain,1
140,135,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/Logger.java,Use,1
140,137,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/SanitizationHelper.java,Call,1
140,137,src/main/java/teammates/common/util/StringHelper.java,src/main/java/teammates/common/util/SanitizationHelper.java,Use,1
142,119,src/main/java/teammates/common/util/Templates.java,src/main/java/teammates/common/util/Assumption.java,Call,1
142,119,src/main/java/teammates/common/util/Templates.java,src/main/java/teammates/common/util/Assumption.java,Use,1
142,127,src/main/java/teammates/common/util/Templates.java,src/main/java/teammates/common/util/FileHelper.java,Call,7056
142,127,src/main/java/teammates/common/util/Templates.java,src/main/java/teammates/common/util/FileHelper.java,Use,7056
143,112,src/main/java/teammates/common/util/ThreadHelper.java,src/main/java/teammates/common/exception/TeammatesException.java,Call,4
143,112,src/main/java/teammates/common/util/ThreadHelper.java,src/main/java/teammates/common/exception/TeammatesException.java,Import,1
143,112,src/main/java/teammates/common/util/ThreadHelper.java,src/main/java/teammates/common/exception/TeammatesException.java,Use,4
143,135,src/main/java/teammates/common/util/ThreadHelper.java,src/main/java/teammates/common/util/Logger.java,Call,9
143,135,src/main/java/teammates/common/util/ThreadHelper.java,src/main/java/teammates/common/util/Logger.java,Contain,1
143,135,src/main/java/teammates/common/util/ThreadHelper.java,src/main/java/teammates/common/util/Logger.java,Use,1
144,119,src/main/java/teammates/common/util/TimeHelper.java,src/main/java/teammates/common/util/Assumption.java,Call,4
144,119,src/main/java/teammates/common/util/TimeHelper.java,src/main/java/teammates/common/util/Assumption.java,Use,4
144,121,src/main/java/teammates/common/util/TimeHelper.java,src/main/java/teammates/common/util/Const.java,Import,1
144,121,src/main/java/teammates/common/util/TimeHelper.java,src/main/java/teammates/common/util/Const.java,Use,3600
144,135,src/main/java/teammates/common/util/TimeHelper.java,src/main/java/teammates/common/util/Logger.java,Call,4
144,135,src/main/java/teammates/common/util/TimeHelper.java,src/main/java/teammates/common/util/Logger.java,Contain,1
144,135,src/main/java/teammates/common/util/TimeHelper.java,src/main/java/teammates/common/util/Logger.java,Use,1
145,119,src/main/java/teammates/common/util/Url.java,src/main/java/teammates/common/util/Assumption.java,Call,1
145,119,src/main/java/teammates/common/util/Url.java,src/main/java/teammates/common/util/Assumption.java,Use,1
145,137,src/main/java/teammates/common/util/Url.java,src/main/java/teammates/common/util/SanitizationHelper.java,Call,1
145,137,src/main/java/teammates/common/util/Url.java,src/main/java/teammates/common/util/SanitizationHelper.java,Use,1
145,140,src/main/java/teammates/common/util/Url.java,src/main/java/teammates/common/util/StringHelper.java,Call,1
145,140,src/main/java/teammates/common/util/Url.java,src/main/java/teammates/common/util/StringHelper.java,Use,1
146,140,src/main/java/teammates/common/util/Version.java,src/main/java/teammates/common/util/StringHelper.java,Call,4
146,140,src/main/java/teammates/common/util/Version.java,src/main/java/teammates/common/util/StringHelper.java,Use,4
148,150,src/main/java/teammates/common/util/retry/MaximumRetriesExceededException.java,src/main/java/teammates/common/util/retry/Retryable.java,Call,1
148,150,src/main/java/teammates/common/util/retry/MaximumRetriesExceededException.java,src/main/java/teammates/common/util/retry/Retryable.java,Parameter,4
148,150,src/main/java/teammates/common/util/retry/MaximumRetriesExceededException.java,src/main/java/teammates/common/util/retry/Retryable.java,Use,4
149,119,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/Assumption.java,Call,1
149,119,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/Assumption.java,Import,1
149,119,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/Assumption.java,Use,1
149,135,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/Logger.java,Call,4
149,135,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/Logger.java,Contain,1
149,135,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/Logger.java,Import,1
149,135,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/Logger.java,Use,1
149,143,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/ThreadHelper.java,Call,4
149,143,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/ThreadHelper.java,Import,1
149,143,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/ThreadHelper.java,Use,4
149,148,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/retry/MaximumRetriesExceededException.java,Call,4
149,148,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/retry/MaximumRetriesExceededException.java,Create,4
149,148,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/retry/MaximumRetriesExceededException.java,Throw,25
149,150,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/retry/Retryable.java,Call,64
149,150,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/retry/Retryable.java,Parameter,64
149,153,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/retry/RetryableTaskReturnsThrows.java,Parameter,1
149,153,src/main/java/teammates/common/util/retry/RetryManager.java,src/main/java/teammates/common/util/retry/RetryableTaskReturnsThrows.java,Use,4
151,154,src/main/java/teammates/common/util/retry/RetryableTask.java,src/main/java/teammates/common/util/retry/RetryableTaskThrows.java,Call,1
151,154,src/main/java/teammates/common/util/retry/RetryableTask.java,src/main/java/teammates/common/util/retry/RetryableTaskThrows.java,Extend,1
152,153,src/main/java/teammates/common/util/retry/RetryableTaskReturns.java,src/main/java/teammates/common/util/retry/RetryableTaskReturnsThrows.java,Call,1
152,153,src/main/java/teammates/common/util/retry/RetryableTaskReturns.java,src/main/java/teammates/common/util/retry/RetryableTaskReturnsThrows.java,Extend,1
153,150,src/main/java/teammates/common/util/retry/RetryableTaskReturnsThrows.java,src/main/java/teammates/common/util/retry/Retryable.java,Call,1
153,150,src/main/java/teammates/common/util/retry/RetryableTaskReturnsThrows.java,src/main/java/teammates/common/util/retry/Retryable.java,Extend,1
154,150,src/main/java/teammates/common/util/retry/RetryableTaskThrows.java,src/main/java/teammates/common/util/retry/Retryable.java,Call,1
154,150,src/main/java/teammates/common/util/retry/RetryableTaskThrows.java,src/main/java/teammates/common/util/retry/Retryable.java,Extend,1
156,62,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,Call,4
156,62,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,Import,1
156,62,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java,Parameter,1
156,64,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/CourseAttributes.java,Call,1681
156,64,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/CourseAttributes.java,Contain,81
156,64,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/CourseAttributes.java,Import,1
156,64,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/CourseAttributes.java,Parameter,100
156,69,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,Call,3600
156,69,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,Contain,4
156,69,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,Import,1
156,69,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,Parameter,289
156,69,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,Use,4
156,70,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,Call,16
156,70,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,Contain,9
156,70,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,Import,1
156,70,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,Parameter,121
156,70,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,Use,169
156,72,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Call,9
156,72,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Contain,4
156,72,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Import,1
156,72,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Parameter,196
156,72,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/datatransfer/attributes/StudentAttributes.java,Use,900
156,103,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/exception/EntityDoesNotExistException.java,Import,1
156,118,src/main/java/teammates/logic/api/EmailGenerator.java,src/main/java/teammates/common/util/AppUrl.java,Call,81
